"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"1010","일반유원시설업","03_07_09_P","3940000","CDFI5271002012000002","20120321","","01","영업/정상","13","영업중","","","","","1661-6370","","","경기도 고양시 일산서구 대화동 2700 제2킨텍스","경기도 고양시 일산서구 킨텍스로 217-59, 제2킨텍스 1층 (대화동)","10390","(주)뽀로로파크","20220929141335","U","2022-10-01 02:40:00.0","","177158.311187542","462546.660972252","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2894.6","","0","Y","Y","Y","Y","","","0","","","","2895",
"1011","일반유원시설업","03_07_09_P","3940000","CDFI5271002014000005","20140702","","01","영업/정상","13","영업중","","","","","1566-2232","","411410","경기도 고양시 일산서구 대화동 300","경기도 고양시 일산서구 한류월드로 300 (대화동)","411410","라포르","20210427105001","U","2021-04-29 02:40:00.0","","178268.135568909","462480.734362689","허가유원시설업","","","","","","","","","","","","","","","","","","","","","21","안전성 검사대상 1종(정기검사: 2018. 12. 28.)-원마운트 미니기차","","Y","","","Y","","","","","","","21",
"1012","일반유원시설업","03_07_09_P","3940000","CDFI5271002014000006","20140710","","01","영업/정상","13","영업중","","","","","","","410837","경기도 고양시 일산동구 장항동 855 장항동 이스턴시티 153-1호","경기도 고양시 일산동구 정발산로 38 (장항동,  장항동 이스턴시티 153-1호)","10403","일산디스코팡팡","20220321131206","U","2022-03-23 02:40:00.0","","179913.323308018","461616.743761126","허가유원시설업","","중심상업지역","9","","","","차량관련시설","8","1","","","","","","","","","","","","144.03","1","","Y","Y","Y","Y","","","","","","","144",
"1013","일반유원시설업","03_07_09_P","3940000","CDFI5271002014000007","20140730","","01","영업/정상","13","영업중","","","","","","","411410","경기도 고양시 일산서구 대화동","경기도 고양시 일산서구 한류월드로 300 (대화동)","411410","라포르","20210427104547","U","2021-04-29 02:40:00.0","","178268.135568909","462480.734362689","허가유원시설업","","","","","","","","","","","","","","","","","","","","","66","안전성검사대상 1종(정기검사: 2018. 12. 28.)-미니바이킹","","Y","","Y","","","","","","","","66",
"1014","일반유원시설업","03_07_09_P","4640000","CDFI5271002019000001","20190102","","01","영업/정상","13","영업중","","","","","0632737788","","","전라북도 전주시 덕진구 우아동1가 944-1 아중역","전라북도 전주시 덕진구 동부대로 420, 아중역 (우아동1가)","55026","전주한옥레일바이크(주)","20211025132333","U","2021-10-27 02:40:00.0","","215832.241551","258844.706049","허가유원시설업","","","","","","","근린생활시설","","","","","","","","","","","","","","35488","1종(레일바이크)","","","","","","","","","","","","35488",
"1015","일반유원시설업","03_07_09_P","4810000","CDFI5271002019000001","20190104","","01","영업/정상","13","영업중","","","","","1899-0908","","","전라남도 여수시 덕충동 2005 국제관","전라남도 여수시 박람회길 1, 국제관 3층 308호 (덕충동)","59723","팡팡플레이존(키즈파크)","20210106180653","U","2021-01-08 02:40:00.0","","268319.296255","139411.029","허가유원시설업","","일반상업지역","4","기타","","","문화시설","3","1","","","","","","","","","","","","3685.31","안전성검사 대상 1종 1대, 안전성 검사 비대상 1종 2대","","Y","Y","Y","Y","","","","","","","3685",
"1016","일반유원시설업","03_07_09_P","4810000","CDFI5271002018000004","20181231","","01","영업/정상","13","영업중","","","","","","","","전라남도 여수시 만흥동 141-2","전라남도 여수시 망양로 187 (만흥동)","59723","여수해양관광개발","20200920205042","U","2020-09-22 02:40:00.0","","268333.037787","141742.62035","허가유원시설업","","자연녹지지역","1","기타","","","사무실","1","","","","","","","","","","","","","","1종 70대","","Y","Y","","Y","","","","","","","",
"1017","일반유원시설업","03_07_09_P","4810000","CDFI5271002018000003","20181106","","01","영업/정상","13","영업중","","","","","1522-2600","","","전라남도 여수시 돌산읍 평사리 산 244","전라남도 여수시 돌산읍 무술목길 142-1","59771","여수 예술랜드 리조트","20200920210140","U","2020-09-22 02:40:00.0","","271221.640933","133191.164159","허가유원시설업","","자연녹지지역","","기타","","","숙박시설","","","","","","","","","","","","","","","1종 2대","","Y","Y","Y","Y","","","","","","","",
"1018","일반유원시설업","03_07_09_P","5220000","CDFI5271002020000001","20201126","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중지리 산 36-2 호국문화체험장","경상북도 칠곡군 석적읍 강변대로 1592, 호국문화체험장","39848","칠곡보사계절썰매장(케이원거인기획)","20220819110601","U","2022-08-21 02:40:00.0","","326678.289009215","280707.616235826","허가유원시설업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사(3종)-미니바이킹,에어바운스돔,UFO 확인검사(4종)-전동카(15),로보카(2),VR4인승(1), 미니라이더(3)","0","","","","","","","0","","","","0",
"1019","일반유원시설업","03_07_09_P","4810000","CDFI5271002020000002","20201231","","01","영업/정상","13","영업중","","","","","061-652-7882","","","전라남도 여수시 만흥동 141-2","전라남도 여수시 망양로 187 (만흥동)","59723","여수해양레일바이크","20220217161133","U","2022-02-19 02:40:00.0","","268333.037787","141742.62035","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","레일바이크 1종 70대","","","","","","","","","","","","",
"1020","일반유원시설업","03_07_09_P","5220000","CDFI5271002021000001","20210112","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 석적읍 중지리 산 33","경상북도 칠곡군 석적읍 강변대로 1580","39848","칠곡호국평화기념관","20220308163619","U","2022-03-10 02:40:00.0","","326447.856242208","280678.678801746","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 유기기구 1종","0","Y","Y","Y","Y","","","0","","","","0",
"1021","일반유원시설업","03_07_09_P","5190000","CDFI5271002021000001","20210201","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 화양읍 삼신리 1011","경상북도 청도군 화양읍 남성현로 350-30","38324","(주)군파크레저","20220913173759","U","2022-09-15 02:40:00.0","","356162.102945744","244402.199538826","허가유원시설업","","관리지역","0","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","루지 300대","1","Y","Y","Y","Y","","","0","","","","0",
"1022","일반유원시설업","03_07_09_P","3420000","CDFI5271002021000001","20210122","","01","영업/정상","13","영업중","","","","","053-282-0167","","","대구광역시 동구 효목동 1264-4 대구지방기상청","대구광역시 동구 효동로2길 10, 대구지방기상청 (효목동)","41179","대구지방기상청(국립대구기상과학관)","20220218164103","U","2022-02-20 02:40:00.0","","349172.945261","265495.648172","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1023","일반유원시설업","03_07_09_P","3820000","CDFI5271002022000001","20220531","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 의정부동 153-1","경기도 의정부시 태평로 121 (의정부동)","11692","의정부디스코팡팡","20220609090539","U","2022-06-11 02:40:00.0","","204456.474544612","471202.797152071","허가유원시설업","","상업지역","2","기타","","","","1","0","0","0","","","0","0","","0","0","","0","58.25","타가다디스코","0","Y","","","","","","0","","","","58",
"1024","일반유원시설업","03_07_09_P","4450000","CDFI5271002022000001","20220512","","01","영업/정상","13","영업중","","","","","043-539-3552","","","충청북도 진천군 백곡면 명암리 산 34-1 생거진천 자연휴양림","충청북도 진천군 백곡면 명암길 435-135, 생거진천 자연휴양림","27822","생거진천 자연휴양림","20220512104436","I","2022-05-14 00:22:32.0","","234572.045825","380450.883413","허가유원시설업","","","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","모노레일 1대","1","Y","","Y","Y","","","0","","","","0",
"1025","일반유원시설업","03_07_09_P","4960000","CDFI5271002022000002","20220512","","01","영업/정상","13","영업중","","","","","061-320-2851","","","전라남도 함평군 대동면 운교리 500-1","전라남도 함평군 대동면 학동로 1398-77","57113","함평자연생태공원","20220512093419","I","2022-05-14 00:22:32.0","","154632.472617","181914.823464","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1","0","","","","","","","0","","","","0",
"1026","일반유원시설업","03_07_09_P","4260000","CDFI5271002022000001","20220520","","01","영업/정상","13","영업중","","","","","","","","강원도 횡성군 둔내면 두원리 204 웰리힐리파크","강원도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","아썸레포츠","20220520093630","I","2022-05-22 00:22:48.0","","310506.755038668","443916.785022628","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","일반유원시설업 기구 1종","0","Y","","","Y","","","0","","","","0",
"1027","일반유원시설업","03_07_09_P","4140000","CDFI5271002022000001","20220616","","01","영업/정상","13","영업중","","","","","","","","경기도 연천군 미산면 삼화리 277-5","경기도 연천군 미산면 어삼로 391-81","11047","나린오토캠핑장","20220616090754","I","2022-06-18 00:22:31.0","","197460.414773039","501752.027914604","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터슬라이드","0","Y","Y","Y","Y","","","0","","","","0",
"1028","일반유원시설업","03_07_09_P","4260000","CDFI5271002022000002","20220629","","01","영업/정상","13","영업중","","","","","","","","강원도 횡성군 둔내면 두원리 204 웰리힐리파크","강원도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","웰팍 EV 레이싱 카트장","20220629175025","I","2022-07-01 00:22:45.0","","310506.755038668","443916.785022628","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1","0","Y","Y","Y","Y","","","0","","","","0",
"1029","일반유원시설업","03_07_09_P","3450000","CDFI5271002022000001","20220617","","01","영업/정상","13","영업중","","","","","","","","대구광역시 북구 산격동 1676 대구전시컨벤션센터","대구광역시 북구 엑스코로 10, 대구전시컨벤션센터 (산격동)","41515","엑스코 상상체험 키즈월드 시즌3","20220620165714","U","2022-06-22 02:40:00.0","","345549.11017","268620.845678","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상: 8종, 확인검사 대상: 10종","0","","","Y","Y","","","0","","","","0",
"1030","일반유원시설업","03_07_09_P","3290000","CDFI5271002022000001","20220504","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 168-94","부산광역시 부산진구 중앙대로680번가길 47, 1층 (부전동)","47292","서면디스코팡팡","20220504131357","I","2022-05-06 00:22:32.0","","387705.122197119","185985.097420325","허가유원시설업","","일반상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","101.4","안전성검사대상 유기기구수 1종","0","Y","","","Y","","","0","","","","101",
"1031","일반유원시설업","03_07_09_P","4960000","CDFI5271002017000001","20170714","","04","취소/말소/만료/정지/중지","25","영업정지","","","","","061-320-1942","","","전라남도 함평군 함평읍 석성리 560-14번지","","","돌머리 어린이물놀이장","20180528183544","I","2018-08-31 23:59:59.0","","148667.680411","176473.658212","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","2(와이드슬라이드, 컴팩트슬라이드)","","","","","","","","","","","","",
