"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"3854","유원시설업(기타)","03_07_08_P","4200000","CDFI5272002020000003","20200515","","01","영업/정상","13","영업중","","","","","","","","강원도 강릉시 송정동 1008-7번지","강원도 강릉시 경강로 2398-10, 이마트 강릉점 (송정동)","25563","주식회사 케이커머스","20200515140503","I","2020-05-17 00:23:20.0","","369334.629079809","475954.381315581","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3855","유원시설업(기타)","03_07_08_P","5370000","CDFI5272002020000001","20200518","","01","영업/정상","13","영업중","","","","","","","","경상남도 거제시 상동동 590-1번지","경상남도 거제시 거제중앙로 1726, 지하1층 (상동동)","53289","(주)잼놀","20200518171345","I","2020-05-20 00:23:34.0","","349231.711156466","154019.741769351","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3856","유원시설업(기타)","03_07_08_P","5080000","CDFI5272002020000002","20200508","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 상모동 64-10","경상북도 구미시 상모로12길 16 (상모동)","39338","방방나라","20220804103938","U","2022-08-06 02:40:00.0","","322223.776616712","288464.502456068","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종 1대","1","","","","","","","0","","","","0",
"3857","유원시설업(기타)","03_07_08_P","5450000","CDFI5272002020000001","20200511","","01","영업/정상","13","영업중","","","","","","","","경상남도 산청군 시천면 반천리 산 65 서지관광농원","경상남도 산청군 시천면 반천로 211-102, 서지관광농원","52238","서지농원","20220602162954","U","2022-06-04 02:40:00.0","","271884.492856859","192597.310457377","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","",
"3858","유원시설업(기타)","03_07_08_P","5020000","CDFI5272002020000001","20200403","","01","영업/정상","13","영업중","","","","","0542815883","","","경상북도 포항시 남구 대도동 125-10","경상북도 포항시 남구 포스코대로 386, 2층 (대도동)","37821","점핑몬스터 포항점","20220422153618","U","2022-04-24 02:40:00.0","","413104.984316853","282015.113529484","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3859","유원시설업(기타)","03_07_08_P","4640000","CDFI5272002020000002","20200511","","01","영업/정상","13","영업중","","","","","063-278-0123","","","전라북도 전주시 덕진구 진북동 416번지 우성아파트상가","전라북도 전주시 덕진구 벚꽃로 57, 우성아파트상가 4층 401호 (진북동)","54937","(주)점핑고 전주점","20200513192106","U","2020-05-15 02:40:00.0","","212118.465034","258925.489133","신고유원시설업","","일반주거지역","6","학교정화(상대)","","","근린생활시설","5","1","","","","","","","","","","","","1854.41","","1","","","","","","","","","","","1854",
"3860","유원시설업(기타)","03_07_08_P","3530000","CDFI5272002020000001","20200520","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1200-3 해명프라자","인천광역시 남동구 독점로 29, 해명프라자 3층 (구월동)","21565","주니어카페텐텐","20220905162538","U","2022-09-07 02:40:00.0","","174330.918354102","438957.600144967","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"3861","유원시설업(기타)","03_07_08_P","4230000","CDFI5272002020000001","20200427","","01","영업/정상","13","영업중","","","","","033-636-4000","","","강원도 속초시 노학동 972-1번지","강원도 속초시 관광로 327, 척산온천 휴양촌 (노학동)","24867","척산온천 휴양촌","20200427173122","I","2020-04-29 00:23:20.0","","334903.237101815","521926.215753162","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3862","유원시설업(기타)","03_07_08_P","4490000","CDFI5272002020000002","20200602","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 백석동 1059번지","충청남도 천안시 서북구 한들1로 157, 마치에비뉴4차 140호 (백석동)","31087","키존빌리지 천안점","20200602112335","I","2020-06-04 00:23:18.0","","210613.180457","370588.177273","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"3863","유원시설업(기타)","03_07_08_P","4510000","CDFI5272002020000006","20200601","","01","영업/정상","13","영업중","","","","","041-932-1900","","","충청남도 보령시 신흑동 1865번지","충청남도 보령시 해수욕장4길 126, 1층 (신흑동)","33488","놀고가자","20200601113404","I","2020-06-04 00:23:18.0","","156289.292818","312293.066567","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"3864","유원시설업(기타)","03_07_08_P","4640000","CDFI5272002020000003","20200601","","01","영업/정상","13","영업중","","","","","063-242-8288","","","전라북도 전주시 덕진구 인후동1가 463-25","전라북도 전주시 덕진구 안덕원로 276, 4층 (인후동1가)","55012","점핑파크","20220208094013","U","2022-02-10 02:40:00.0","","214147.376403","259588.789411","신고유원시설업","","일반상업지역","6","아파트지역","","","근린생활시설","5","1","0","0","","","0","0","","0","0","","0","1079.65","","1","","","","","","","0","","","","1080",
"3865","유원시설업(기타)","03_07_08_P","3330000","CDFI5272002020000001","20200602","","01","영업/정상","13","영업중","","","","","051-544-2680","","","부산광역시 해운대구 반송동 744-194 우당탕탕놀이터","부산광역시 해운대구 아랫반송로26번길 57-24, 우당탕탕놀이터 (반송동)","48018","우당탕탕놀이터","20220112145959","U","2022-01-14 02:40:00.0","","395428.722072545","193820.899206308","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3866","유원시설업(기타)","03_07_08_P","3210000","CDFI5272002020000002","20200406","","01","영업/정상","13","영업중","","","","","02-593-2552","","","서울특별시 서초구 방배동 791-3","서울특별시 서초구 방배중앙로 148, 3층 (방배동)","06561","닥터방방 방배점","20210511153003","U","2021-05-13 02:40:00.0","","198786.558750478","443339.818014233","신고유원시설업","","","","","","","","","","","","","","","","","","","","","306","붕붕뜀틀 2대","","","","","","","","","","","","306",
"3867","유원시설업(기타)","03_07_08_P","3150000","CDFI5272002020000002","20200406","","01","영업/정상","13","영업중","","","","","02-3661-5008","","","서울특별시 강서구 염창동 310번지 아네스트염창 201호","서울특별시 강서구 공항대로 593, 2층 201-202호 (염창동, 아네스트염창)","07559","아로아로 염창점","20200507150536","U","2020-05-09 02:40:00.0","","","","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3868","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002020000003","20200406","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 수지구 동천동 121-3번지","경기도 용인시 수지구 고기로 91, 동천프라자 7층 (동천동)","16824","점핑하우스","20200416150738","U","2020-04-18 02:40:00.0","","208166.811100913","427040.284764574","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"3869","유원시설업(기타)","03_07_08_P","3560000","CDFI5272002020000003","20200528","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 심곡동 251-15번지","인천광역시 서구 심곡로 35, 2층 (심곡동)","22727","콩콩 & 조이","20200528151449","I","2020-05-30 00:23:39.0","","171075.083285018","448959.367013061","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3870","유원시설업(기타)","03_07_08_P","3420000","CDFI5272002020000001","20200422","","01","영업/정상","13","영업중","","","","","","","","대구광역시 동구 신천동 1506 신세계동대구복합환승센터","대구광역시 동구 동부로 149, 신세계동대구복합환승센터 9층 (신천동)","41229","VRUN","20220822113154","U","2022-08-24 02:40:00.0","","347037.24197","265407.404337","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"3871","유원시설업(기타)","03_07_08_P","4060000","CDFI5272002020000002","20200527","","01","영업/정상","13","영업중","","","","","031-942-6321","","","경기도 파주시 광탄면 마장리 424","","","마장두레마을협동조합","20220725153243","U","2022-07-27 02:40:00.0","","189333.350283487","474967.369481706","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"3872","유원시설업(기타)","03_07_08_P","4010000","CDFI5272002020000002","20200414","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 1785-1 건영아파트","경기도 시흥시 중심상가로 285, 상가동 지하1층 (정왕동, 건영아파트)","15063","점핑히어로","20220116114946","U","2022-01-18 02:40:00.0","","177378.511339544","426459.121996643","신고유원시설업","","일반주거지역","0","아파트지역","","","근린생활시설","2","1","0","0","","","0","0","","0","0","","0","819.99","붕붕뜀틀 6종","0","","","","","","","0","","","","820",
"3873","유원시설업(기타)","03_07_08_P","3400000","CDFI5272002020000002","20200429","","01","영업/정상","13","영업중","","","","","051-901-2732","","","부산광역시 기장군 기장읍 당사리 524 롯데몰 동부산점","부산광역시 기장군 기장읍 기장해안로 147, 롯데몰 동부산점 3층","46084","(주)리틀마운틴 동부산점","20220812103051","U","2022-08-14 02:40:00.0","","401473.933606044","190354.279831841","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3874","유원시설업(기타)","03_07_08_P","3180000","CDFI5272002020000002","20200528","","01","영업/정상","13","영업중","","","","","02-3468-1234","","","서울특별시 영등포구 영등포동4가 442번지 타임스퀘어","서울특별시 영등포구 영중로 15, 타임스퀘어 지하1층 (영등포동4가)","07305","(주)케이커머스","20200602103204","U","2020-06-04 02:40:00.0","","191385.057392247","446098.555926507","신고유원시설업","","전용공업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","8","","0","","","","","","","0","","","","8",
"3875","유원시설업(기타)","03_07_08_P","3820000","CDFI5272002020000001","20200603","","01","영업/정상","13","영업중","","","","","0507-1492-1171","","","경기도 의정부시 민락동 803 민락2지구 제일풍경채 센텀-애비뉴모나코","경기도 의정부시 오목로 196, 민락2지구 제일풍경채 센텀-애비뉴모나코 2층 (민락동)","11813","(주)히어로 플레이파크 의정부지점","20220628101221","U","2022-06-30 02:40:00.0","","208627.849934962","471251.808440489","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"3876","유원시설업(기타)","03_07_08_P","3530000","CDFI5272002020000002","20200528","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 서창동 686-2 투엠프라자","인천광역시 남동구 서창남로 81, 투엠프라자 7층 (서창동)","21614","점핑몬스터 서창점","20220822141800","U","2022-08-24 02:40:00.0","","177629.039028539","436042.308060672","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
